toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate,cdpp,pl_perturbed
4411.01,366484980,KP,08h27m35.24s,126.896827,+11d40m02.69s,11.667413,-24.887,0.094,-0.094,0.0,-14.026,0.059,-0.059,0.0,2460236.627901,0.003308,-0.003308,0,13.7748361,1.99e-05,-1.99e-05,0,4.454,0.187,-0.187,0,309.0,7.39394,-7.39394,0,2.67656,0.133419,-0.133419,0,114.929,,,,912.0,,,,9.15722,0.006,-0.006,0,160.125,1.503,-1.503,0,6266.98,136.509,-136.509,0,4.19069,0.0903409,-0.0903409,0,1.47,0.07,-0.07,0,2021-08-27 01:10:52,2024-01-17 10:08:02,138.14961195820783 ppm,2.5711390368544627
5083.01,5882269,KP,05h16m33.79s,79.140797,+20d15m17.65s,20.254903,25.0,0.082,-0.082,0.0,-45.938,0.059,-0.059,0.0,2460251.750696,0.00306,-0.00306,0,4.7948642,6.3e-06,-6.3e-06,0,2.245,0.325,-0.325,0,2280.0,109.093,-109.093,0,3.3985,0.328165,-0.328165,0,118.638,,,,919.0,,,,12.0394,0.006,-0.006,0,107.272,0.4995,-0.4995,0,4072.0,123.7,-123.7,0,4.62,0.11,-0.11,0,0.65,0.06,-0.06,0,2022-01-06 23:39:42,2024-01-17 10:08:02,1050.9667275408367 ppm,3.308897760617216
5164.01,6892385,KP,08h21m40.87s,125.420299,+13d29m51.04s,13.497512,6.963,0.065,-0.065,0.0,-4.878,0.04,-0.04,0.0,2460256.367181,0.015088,-0.015088,0,8.2669589,5.23e-05,-5.23e-05,0,3.328,0.529,-0.529,0,1316.0,58.6805,-58.6805,0,3.44807,0.224015,-0.224015,0,140.125,,,,958.0,,,,11.2089,0.006,-0.006,0,197.989,1.5425,-1.5425,0,5411.1,139.0,-139.0,0,4.49,0.09,-0.09,0,0.92,0.05,-0.05,0,2022-02-08 22:12:14,2024-01-17 10:08:02,588.8776989793236 ppm,3.3559923005956205
5544.01,68893269,PC,04h58m48.2s,74.700815,+18d10m08.58s,18.16905,70.895,0.084,-0.084,0.0,-69.206,0.058,-0.058,0.0,2459477.465265,0.001612,-0.001612,0,4.2050741,0.0002386,-0.0002386,0,1.1574129,0.2948821,-0.2948821,0,1280.1793986,92.680885,-92.680885,0,3.3240452,1.7236704,-1.7236704,0,197.5133118,,,,956.1341771,,,,10.3535,0.006,-0.006,0,113.205,0.584,-0.584,0,5086.0,315.4,-315.4,0,4.48,0.12,-0.12,0,0.877822,0.0575729,-0.0575729,0,2022-05-17 20:08:26,2024-01-17 10:08:02,357.27033634784624 ppm,1.738392240147565
5550.01,195187769,PC,08h35m42.43s,128.926789,+20d22m24.56s,20.373489,-6.026,0.097,-0.097,0.0,-94.411,0.062,-0.062,0.0,2460259.180414,0.007977,-0.007977,0,13.955959,5.32e-05,-5.32e-05,0,3.293,0.47,-0.47,0,398.0,19.5565,-19.5565,0,2.22304,0.139728,-0.139728,0,58.904,,,,771.0,,,,9.62527,0.006,-0.006,0,139.794,1.2365,-1.2365,0,5923.8,142.4,-142.4,0,4.36,0.08,-0.08,0,1.13,0.06,-0.06,0,2022-05-17 20:08:52,2024-01-17 10:08:02,177.93919193981168 ppm,2.3130924725692883
5998.01,370907864,PC,19h30m18.36s,292.576514,+18d23m41.74s,18.394928,73.591,0.051,-0.051,0.0,31.135,0.058,-0.058,0.0,2459397.788566,0.003537,-0.003537,0,9.3380252,0.0001244,-0.0001244,0,2.8573107,0.574079,-0.574079,0,1771.5047592,180.23102,-180.23102,0,3.093161,1.5715756,-1.5715756,0,22.8910424,,,,557.8740267,,,,11.5118,0.006,-0.006,0,95.6465,0.4102,-0.4102,0,4066.0,129.391,-129.391,0,4.52539,0.115396,-0.115396,0,0.723481,0.0728844,-0.0728844,0,2022-12-01 23:00:58,2024-01-16 12:02:50,603.506436001814 ppm,4.1502816156700435
6022.02,455947620,PC,22h40m00.3s,340.001249,+60d49m24.6s,60.8235,56.651,0.07,-0.07,0.0,75.605,0.064,-0.064,0.0,2458765.940349,0.002776,-0.002776,0,1.5454492,1.27e-05,-1.27e-05,0,2.7821528,0.4825546,-0.4825546,0,4280.7714918,559.60364,-559.60364,0,2.4829303,0.550688,-0.550688,0,40.3385544,,,,642.7614652,,,,13.7057,0.007,-0.007,0,86.9388,0.3151,-0.3151,0,3264.0,157.0,-157.0,0,4.8548,0.001224,-0.001224,0,0.369847,0.011002,-0.011002,0,2023-05-18 22:25:06,2024-01-16 12:02:50,7192.003023685797 ppm,2.5640995703868312
6098.01,269341832,PC,07h55m44.83s,118.936795,-48d02m30.38s,-48.041772,11.458,0.042,-0.042,0.0,-4.59,0.041,-0.041,0.0,2460010.125461,0.001442,-0.001442,0,2.7297541,4.5e-06,-4.5e-06,0,1.439,0.184,-0.184,0,362.0,24.8193,-24.8193,0,2.11652,0.129637,-0.129637,0,200.856,,,,1048.0,,,,8.7699,0.006,-0.006,0,82.2325,0.15165,-0.15165,0,5599.3,117.1,-117.1,0,4.37,0.07,-0.07,0,1.08,0.05,-0.05,0,2023-03-23 19:51:59,2024-01-16 12:02:50,141.6796263740419 ppm,2.0290940254815006
6872.01,150096001,KP,04h40m35.85s,70.149378,+25d00m35.33s,25.009813,185.658,0.082,-0.082,0.0,-46.363,0.038,-0.038,0.0,2460251.64402,0.006078,-0.006078,0,11.0248821,2.91e-05,-2.91e-05,0,2.917,0.537,-0.537,0,1943.0,589.866,-589.866,0,2.46843,0.314121,-0.314121,0,48.3251,,,,734.0,,,,12.3252,0.007,-0.007,0,75.1703,0.2012,-0.2012,0,3798.0,157.0,-157.0,0,4.77,0.01,-0.01,0,0.46,0.01,-0.01,0,2023-12-21 22:10:58,2024-01-07 12:02:46,1026.9604781538585 ppm,2.3498701988540436
4596.01,86951294,PC,06h34m49.88s,98.707848,+27d23m16.86s,27.388017,-7.294,0.086,-0.086,0.0,-26.161,0.074,-0.074,0.0,2460283.324345,0.001336,-0.001336,0,4.1194175,9.4e-06,-9.4e-06,0,2.057,0.52,-0.52,0,722.0,29.6444,-29.6444,0,2.68492,0.148813,-0.148813,0,232.099,,,,1087.0,,,,9.2564,0.006,-0.006,0,93.4913,0.44985,-0.44985,0,5598.0,121.1,-121.1,0,4.45,0.08,-0.08,0,0.98,0.05,-0.05,0,2021-11-01 23:34:04,2024-01-04 16:02:02,150.44773415670375 ppm,2.6244039065693405
5160.01,4165850,PC,07h38m33.46s,114.639398,+31d23m40.03s,31.394454,-10.013,0.072,-0.072,0.0,4.252,0.063,-0.063,0.0,2460258.887433,0.004114,-0.004114,0,4.2807509,2.79e-05,-2.79e-05,0,2.051,0.302,-0.302,0,447.0,35.138,-35.138,0,2.23474,0.145041,-0.145041,0,177.537,,,,1016.0,,,,10.187,0.006,-0.006,0,151.465,1.035,-1.035,0,5653.3,111.1,-111.1,0,4.41,0.07,-0.07,0,1.03,0.05,-0.05,0,2022-02-08 22:12:12,2024-01-04 16:02:02,233.6684017189322 ppm,2.0904009281486196
509.01,453211454,CP,07h51m41.91s,117.924642,+09d23m06.87s,9.385241,-78.797,0.079,-0.079,0.0,-188.706,0.043,-0.043,0.0,2460269.974997,0.001202,-0.001202,0,9.0588209,1.17e-05,-1.17e-05,0,3.342,0.214,-0.214,0,875.0,23.3623,-23.3623,0,2.67607,0.130267,-0.130267,0,92.839,,,,864.0,,,,7.9259,0.006,-0.006,0,48.9739,0.1055,-0.1055,0,5560.26,43.3509,-43.3509,0,4.438,,,0,0.96,0.04,-0.04,0,2019-03-15 15:42:21,2024-01-04 10:08:02,99.82181675240983 ppm,2.6157993540299964
509.02,453211454,CP,07h51m41.91s,117.924642,+09d23m06.87s,9.385241,-78.797,0.079,-0.079,0.0,-188.706,0.043,-0.043,0.0,2460259.048369,0.00233,-0.00233,0,21.4003129,0.0001262,-0.0001262,0,5.3847459,0.3229887,-0.3229887,0,960.7539877,34.036156,-34.036156,0,3.0010426,0.6084392,-0.6084392,0,35.2811724,,,,621.592122,,,,7.9259,0.006,-0.006,0,48.9739,0.1055,-0.1055,0,5560.26,43.3509,-43.3509,0,4.438,,,0,0.962324,0.0434171,-0.0434171,0,2021-03-11 23:41:25,2024-01-04 10:08:02,99.82181675240983 ppm,2.9607729308306716
5112.01,337385330,PC,07h21m13.07s,110.304466,+17d35m18.83s,17.588565,-67.888,0.08,-0.08,0.0,-57.018,0.082,-0.082,0.0,2460261.292276,0.00424,-0.00424,0,15.532806,0.0001054,-0.0001054,0,3.564,0.961,-0.961,0,1236.0,112.198,-112.198,0,2.17742,0.13157,-0.13157,0,31.4267,,,,659.0,,,,10.1857,0.008,-0.008,0,43.8372,0.087,-0.087,0,3973.0,157.0,-157.0,0,4.65,0.01,-0.01,0,0.61,0.02,-0.02,0,2022-01-25 22:18:20,2024-01-04 10:08:02,283.0956642403531 ppm,2.2964109511155564
5127.01,438170612,PC,06h24m47.92s,96.199683,+13d21m43.39s,13.362053,8.182,0.168,-0.168,0.0,-10.893,0.119,-0.119,0.0,2460239.027496,0.011093,-0.011093,0,17.5328625,0.0002295,-0.0002295,0,3.11,1.253,-1.253,0,547.0,63.2083,-63.2083,0,2.60324,0.241906,-0.241906,0,53.5244,,,,753.0,,,,9.80493,0.006,-0.006,0,162.582,5.4915,-5.4915,0,6160.0,140.0,-140.0,0,4.39,0.08,-0.08,0,1.14,0.07,-0.07,0,2022-01-25 22:18:26,2024-01-04 10:08:02,203.15400103115968 ppm,2.4003428809649043
5129.01,101520163,PC,06h38m48.67s,99.702791,+29d05m21.56s,29.089322,-12.218,0.111,-0.111,0.0,6.43,0.095,-0.095,0.0,2460247.000236,0.004946,-0.004946,0,7.4121119,5.4e-05,-5.4e-05,0,1.78,0.481,-0.481,0,979.0,70.9286,-70.9286,0,3.6822,0.246479,-0.246479,0,82.6575,,,,840.0,,,,10.1843,0.006,-0.006,0,201.912,2.7075,-2.7075,0,6178.0,135.5,-135.5,0,4.36,0.08,-0.08,0,1.19,0.06,-0.06,0,2022-01-25 22:18:28,2024-01-04 10:08:02,365.1247601567702 ppm,3.7316924614671274
5130.01,75589027,PC,05h42m03.94s,85.516418,+28d14m28.29s,28.241192,56.565,0.092,-0.092,0.0,-84.021,0.071,-0.071,0.0,2460255.333156,0.013134,-0.013134,0,2.1667786,3.89e-05,-3.89e-05,0,4.416,0.413,-0.413,0,282.0,16.4382,-16.4382,0,1.77975,0.11083,-0.11083,0,4654.09,,,,2301.0,,,,8.64885,0.006,-0.006,0,101.55,0.6565,-0.6565,0,6224.0,135.5,-135.5,0,4.36,0.09,-0.09,0,1.2,0.05,-0.05,0,2022-01-25 22:18:28,2024-01-04 10:08:02,153.80906715436615 ppm,1.8572264765565698
4599.02,307809773,CP,06h37m09.97s,99.291543,+17d33m58.57s,17.56627,-764.522,0.088,-0.088,0.0,337.802,0.075,-0.075,0.0,2460277.804123,0.000683,-0.000683,0,5.7060868,6.3e-06,-6.3e-06,0,0.863,0.15,-0.15,0,821.0,236.25,-236.25,0,1.89602,0.173003,-0.173003,0,20.536,,,,593.0,,,,7.89863,0.008,-0.008,0,10.0055,0.00505,-0.00505,0,3807.0,157.0,-157.0,0,4.77,0.01,-0.01,0,0.47,0.01,-0.01,0,2021-11-01 23:34:05,2024-01-03 16:02:01,127.26919993382431 ppm,1.7642732370854428
5118.01,438412198,PC,06h29m26.9s,97.362073,+15d39m20.34s,15.65565,2.188,0.084,-0.084,0.0,1.625,0.071,-0.071,0.0,2460257.667531,0.00588,-0.00588,0,1.5749553,2.4e-05,-2.4e-05,0,2.216,0.402,-0.402,0,304.0,25.4399,-25.4399,0,2.51186,0.18806,-0.18806,0,3031.49,,,,2067.0,,,,10.0769,0.006,-0.006,0,280.37,3.46,-3.46,0,6635.0,234.1,-234.1,0,4.19,0.1,-0.1,0,1.57,0.07,-0.07,0,2022-01-25 22:18:22,2024-01-03 16:02:01,283.18242292034466 ppm,2.5292177004576253
5125.01,247906954,PC,05h51m48.6s,87.9525,+15d52m55.36s,15.882044,-4.046,0.103,-0.103,0.0,-7.112,0.083,-0.083,0.0,2460280.082357,0.002647,-0.002647,0,5.909621,2.19e-05,-2.19e-05,0,2.784,0.742,-0.742,0,435.0,22.2911,-22.2911,0,2.96154,0.165651,-0.165651,0,468.76,,,,1296.0,,,,9.02342,0.006,-0.006,0,171.506,1.6725,-1.6725,0,6710.0,142.9,-142.9,0,4.21,0.09,-0.09,0,1.55,0.07,-0.07,0,2022-01-25 22:18:26,2024-01-03 16:02:01,166.22900855435788 ppm,2.8617709421421007
561.01,377064495,CP,09h52m44.44s,148.185152,+06d12m57.97s,6.216103,-108.432,0.088,-0.088,0.0,-61.511,0.094,-0.094,0.0,2460273.231624,0.002472,-0.002472,0,10.778833,2.89e-05,-2.89e-05,0,3.416,0.347,-0.347,0,1130.0,41.0743,-41.0743,0,2.6584,0.157545,-0.157545,0,65.3136,,,,791.0,,,,9.5273,0.006,-0.006,0,85.799,0.496,-0.496,0,5391.0,185.0,-185.0,0,4.52526,0.28868,-0.28868,0,0.84,0.05,-0.05,0,2019-04-13 04:39:13,2024-01-03 16:02:01,215.8063044198669 ppm,2.7131218544981337
4649.01,404713783,PC,01h59m49.57s,29.956527,+16d20m48.1s,16.346694,51.869,0.072,-0.072,0.0,-6.366,0.068,-0.068,0.0,2460233.687026,0.007894,-0.007894,0,15.0758735,0.00018,-0.00018,0,3.502,0.756,-0.756,0,645.0,66.7862,-66.7862,0,2.41942,0.205286,-0.205286,0,48.6781,,,,735.0,,,,10.1448,0.006,-0.006,0,148.252,0.886,-0.886,0,5744.71,114.921,-114.921,0,4.44026,0.0763711,-0.0763711,0,1.01,0.05,-0.05,0,2021-12-03 00:56:03,2024-01-03 10:08:03,284.98029585403077 ppm,2.3901330924895845
6059.01,321578632,PC,05h33m31.2s,83.380008,+55d07m43.72s,55.128812,-6.405,0.103,-0.103,0.0,-21.511,0.136,-0.136,0.0,2459928.523425,0.004839,-0.004839,0,6.3667329,3.4e-05,-3.4e-05,0,2.628,0.556,-0.556,0,778.0,62.9237,-62.9237,0,2.19947,0.187971,-0.187971,0,118.939,,,,920.0,,,,10.2596,0.006,-0.006,0,118.685,1.388,-1.388,0,5413.7,119.9,-119.9,0,4.55,0.09,-0.09,0,0.85,0.05,-0.05,0,2023-02-08 21:14:15,2023-12-28 12:02:42,585.3680276947539 ppm,2.019765767475334
6062.01,122629761,PC,05h08m40.76s,77.169833,+36d25m00.29s,36.416746,4.508,0.084,-0.084,0.0,0.048,0.059,-0.059,0.0,2459925.234358,0.003616,-0.003616,0,8.2125432,4.88e-05,-4.88e-05,0,3.166,0.784,-0.784,0,986.0,67.7328,-67.7328,0,2.76845,0.19784,-0.19784,0,156.917,,,,986.0,,,,9.47632,0.006,-0.006,0,115.362,0.7255,-0.7255,0,5936.0,130.2,-130.2,0,4.47,0.08,-0.08,0,1.0,0.05,-0.05,0,2023-02-08 21:14:16,2023-12-28 12:02:42,235.93155484077403 ppm,2.6116111755198
6058.01,144006874,PC,05h25m36.54s,81.402245,+37d07m05.76s,37.118266,18.629,0.098,-0.098,0.0,-93.682,0.067,-0.067,0.0,2459935.968189,0.001816,-0.001816,0,2.3673676,8.1e-06,-8.1e-06,0,1.045,0.214,-0.214,0,550.0,65.828,-65.828,0,1.78396,0.19027,-0.19027,0,58.4073,,,,770.0,,,,9.5951,0.006,-0.006,0,47.6869,0.1154,-0.1154,0,4403.0,127.8,-127.8,0,4.58,0.1,-0.1,0,0.71,0.06,-0.06,0,2023-02-08 21:14:15,2023-12-25 12:02:40,272.1196303501675 ppm,1.8183402610200265
6075.01,424388628,PC,18h44m09.07s,281.037793,+75d59m29.72s,75.99159,-122.381,0.037,-0.037,0.0,152.091,0.037,-0.037,0.0,2458794.771156,0.007107,-0.007107,0,832.9236254,0.0024343,-0.0024343,0,8.6876381,0.7339189,-0.7339189,0,594.2376069,72.55295,-72.55295,0,1.7373781,0.8440581,-0.8440581,0,0.4058463,,,,203.5682958,,,,9.4287,0.006,-0.006,0,39.889,0.0308,-0.0308,0,4193.0,122.053,-122.053,0,4.53686,0.108938,-0.108938,0,0.725064,0.0660904,-0.0660904,0,2023-02-23 20:52:27,2023-12-25 12:02:40,279.49375381330265 ppm,1.9523325332062649
6080.01,116048097,PC,17h46m25.06s,266.604423,+38d04m43.35s,38.078708,-9.8,0.04,-0.04,0.0,-16.073,0.047,-0.047,0.0,2459397.070061,0.003699,-0.003699,0,8.0555716,0.0001088,-0.0001088,0,3.5853172,0.6934864,-0.6934864,0,913.8621738,78.39647,-78.39647,0,3.3778836,1.1123123,-1.1123123,0,168.8120184,,,,919.3282171,,,,10.5912,0.006,-0.006,0,188.183,0.8035,-0.8035,0,5680.0,127.769,-127.769,0,4.38997,0.0778482,-0.0778482,0,1.06221,0.0538694,-0.0538694,0,2023-02-23 20:53:04,2023-12-25 12:02:40,293.12643431846016 ppm,2.8846976621614133
6257.01,237204346,PC,19h33m17.63s,293.323467,+76d55m18.1s,76.921694,19.04,0.038,-0.038,0.0,30.514,0.048,-0.048,0.0,2458796.051294,0.00298,-0.00298,0,6.5452014,3.13e-05,-3.13e-05,0,4.1931124,0.6848081,-0.6848081,0,356.0286213,34.834267,-34.834267,0,2.5553163,1.6534029,-1.6534029,0,462.9139946,,,,1183.0274647,,,,10.6713,0.006,-0.006,0,287.03,1.8885,-1.8885,0,6353.0,131.855,-131.855,0,4.29887,0.08818,-0.08818,0,1.31864,0.0586433,-0.0586433,0,2023-04-06 19:33:07,2023-12-25 12:02:40,649.929763584486 ppm,1.886647230686822
6074.01,99896567,PC,20h41m41.27s,310.421968,+35d32m45.31s,35.54592,92.077,0.045,-0.045,0.0,48.425,0.049,-0.049,0.0,2458690.53445,0.002693,-0.002693,0,12.1324506,6.21e-05,-6.21e-05,0,1.5751733,0.3724552,-0.3724552,0,171.2764262,26.402155,-26.402155,0,1.5690907,0.3979218,-0.3979218,0,98.4603771,,,,803.406097,,,,6.8456,0.006,-0.006,0,34.5797,0.03575,-0.03575,0,5865.0,135.026,-135.026,0,4.44965,0.0783168,-0.0783168,0,1.0159301,0.0521859,-0.0521859,0,2023-02-23 20:52:26,2023-12-23 12:02:57,66.15866020653093 ppm,1.453897038836002
6254.01,432758245,PC,00h57m17.47s,14.322777,+37d01m44.33s,37.02898,7.406,0.084,-0.084,0.0,-41.005,0.065,-0.065,0.0,2458765.54076,0.00133,-0.00133,0,1.5361137,1.16e-05,-1.16e-05,0,1.1370302,0.2422466,-0.2422466,0,543.7767369,75.07352,-75.07352,0,2.4339573,0.483019,-0.483019,0,876.5741465,,,,1387.7681435,,,,10.4564,0.006,-0.006,0,131.686,0.8585,-0.8585,0,5317.0,127.663,-127.663,0,4.50528,0.0816702,-0.0816702,0,0.885814,0.0503593,-0.0503593,0,2023-04-06 19:33:06,2023-12-23 12:02:57,341.4898244022154 ppm,2.1659025513999217
6256.01,373017793,PC,23h59m43.92s,359.933006,+77d48m13.43s,77.803731,29.441,0.042,-0.042,0.0,11.41,0.037,-0.037,0.0,2459722.052653,0.009462,-0.009462,0,7.9945503,0.0004736,-0.0004736,0,4.7645363,0.515522,-0.515522,0,484.9830269,50.211216,-50.211216,0,3.4801634,0.3017667,-0.3017667,0,311.9071042,,,,1071.8303891,,,,10.2602,0.006,-0.006,0,218.299,1.0875,-1.0875,0,6088.0,247.1,-247.1,0,4.27,0.09,-0.09,0,1.30233,0.0594472,-0.0594472,0,2023-04-06 19:33:07,2023-12-23 12:02:57,352.1986576020452 ppm,3.5996888262049636
5531.01,88114177,PC,09h53m53.32s,148.472166,+19d35m39.76s,19.594377,10.094,0.082,-0.082,0.0,-3.765,0.071,-0.071,0.0,2458873.596672,0.002949,-0.002949,0,4.5352255,3.98e-05,-3.98e-05,0,3.0733542,0.3672729,-0.3672729,0,195.4048675,21.422709,-21.422709,0,1.753622,0.3278549,-0.3278549,0,413.8559989,,,,1150.3554736,,,,8.5727,0.006,-0.006,0,80.6404,0.3407,-0.3407,0,5788.42,152.86,-152.86,0,4.37027,0.0878463,-0.0878463,0,1.10259,0.064804,-0.064804,0,2022-04-20 21:11:31,2023-12-21 12:03:15,117.48512870330302 ppm,2.0198062277278517
5985.01,272782368,PC,15h52m36.85s,238.153554,+66d52m23.87s,66.873296,-2.332,0.04,-0.04,0.0,-4.525,0.037,-0.037,0.0,2458684.123357,0.002411,-0.002411,0,2.4157665,1.71e-05,-1.71e-05,0,2.1700812,0.2535751,-0.2535751,0,242.4992335,30.274185,-30.274185,0,1.5356382,0.1751461,-0.1751461,0,278.2134769,,,,1041.6319451,,,,10.6894,0.006,-0.006,0,106.05,0.2385,-0.2385,0,4837.0,121.016,-121.016,0,4.55481,0.0929025,-0.0929025,0,0.774575,0.0509925,-0.0509925,0,2022-12-01 23:00:54,2023-12-18 12:03:00,362.98048316312935 ppm,1.7011995412999994
5990.01,29385858,PC,15h55m39.66s,238.915233,+40d08m13.32s,40.137034,45.481,0.04,-0.04,0.0,1.954,0.055,-0.055,0.0,2458976.923578,0.00802,-0.00802,0,700.9622566,0.0004985,-0.0004985,0,6.2194192,0.5504886,-0.5504886,0,456.5698347,57.39739,-57.39739,0,2.2203819,0.6474882,-0.6474882,0,17.5711392,,,,522.1793937,,,,9.43301,0.006,-0.006,0,102.798,0.2685,-0.2685,0,5626.0,187.0,-187.0,0,5.47131,0.291768,-0.291768,0,1.00018,0.0487537,-0.0487537,0,2022-12-01 23:00:55,2023-12-18 12:03:00,302.427186281925 ppm,2.659163160387086
1839.01,381714186,PC,13h07m19.95s,196.833111,+05d51m07.37s,5.852046,-12.937,0.091,-0.091,0.0,-61.362,0.054,-0.054,0.0,2459690.241643,0.002568,-0.002568,0,1.4238067,6.7e-06,-6.7e-06,0,1.5009585,0.1344928,-0.1344928,0,721.0458571,62.314243,-62.314243,0,2.6855348,0.2759538,-0.2759538,0,921.846663,,,,1405.3497526,,,,10.2173,0.006,-0.006,0,116.086,0.565,-0.565,0,5382.69,146.214,-146.214,0,4.55152,0.0926726,-0.0926726,0,0.848099,0.0548492,-0.0548492,0,2020-05-07 18:04:46,2023-12-15 12:02:56,270.80628028475843 ppm,2.4187266007158517
426.01,189013224,PC,05h16m24.53s,79.102193,-15d30m36.87s,-15.510242,5.456,0.052,-0.052,0.0,-25.589,0.062,-0.062,0.0,2458438.524066,0.001107,-0.001107,0,1.3205037,1.21e-05,-1.21e-05,0,2.0155519,0.4714316,-0.4714316,0,469.4537481,68.43551,-68.43551,0,2.1611735,2.4197206,-2.4197206,0,1677.1571947,,,,1632.1617353,,,,9.59689,0.006,-0.006,0,113.59,0.425,-0.425,0,5731.0,123.9,-123.9,0,4.46,0.07,-0.07,0,0.98926,0.046402,-0.046402,0,2019-02-08 16:19:52,2023-12-15 12:02:56,238.31125536979343 ppm,2.484392710693615
4517.01,301289516,KP,23h27m05.23s,351.771776,-01d17m07.23s,-1.285343,376.019,0.094,-0.094,0.0,216.071,0.07,-0.07,0.0,2460231.733831,0.000643,-0.000643,0,1.2089755,3e-07,-3e-07,0,1.286,0.135,-0.135,0,668.0,23.6472,-23.6472,0,1.68645,0.164422,-0.164422,0,325.749,,,,1183.0,,,,9.0684,0.006,-0.006,0,29.661,0.0542,-0.0542,0,4199.0,127.194,-127.194,0,4.65321,0.111146,-0.111146,0,0.63,0.06,-0.06,0,2021-10-21 22:56:07,2023-12-14 16:02:02,180.179003678043 ppm,1.593722763682959
4533.01,418761354,KP,00h45m55.26s,11.480235,+06d20m49.31s,6.34703,-1.97,0.097,-0.097,0.0,10.605,0.061,-0.061,0.0,2459494.881247,0.006009,-0.006009,0,2.1747824,6.3e-06,-6.3e-06,0,1.654,0.09,-0.09,0,560.0,0.187547,-0.187547,0,1.79105,0.142077,-0.142077,0,174.942,,,,1013.0,,,,11.375,0.006,-0.006,0,115.461,0.7055,-0.7055,0,4542.0,122.4,-122.4,0,4.58,0.1,-0.1,0,0.71,0.05,-0.05,0,2021-10-21 22:57:22,2023-12-14 16:02:02,657.4335092495177 ppm,1.6822855238424488
4540.01,388816604,PC,01h14m21.22s,18.588433,+01d00m17.27s,1.004796,27.981,0.068,-0.068,0.0,22.357,0.042,-0.042,0.0,2460230.91969,0.00425,-0.00425,0,2.5048178,3.8e-06,-3.8e-06,0,2.077,0.285,-0.285,0,1723.0,59.0581,-59.0581,0,3.9467,0.224491,-0.224491,0,448.655,,,,1282.0,,,,12.9485,0.007,-0.007,0,427.038,7.38,-7.38,0,5328.0,120.1,-120.1,0,4.47,0.08,-0.08,0,0.92,0.05,-0.05,0,2021-10-21 22:57:23,2023-12-14 16:02:02,2141.747790922841 ppm,4.0716990451786845
4538.01,262715204,KP,23h17m32.24s,349.384346,+01d18m00.55s,1.300152,15.023,0.076,-0.076,0.0,-33.874,0.057,-0.057,0.0,2460228.758602,0.002249,-0.002249,0,7.1385672,7.3e-06,-7.3e-06,0,2.464,0.331,-0.331,0,2064.0,73.3176,-73.3176,0,3.60516,0.245269,-0.245269,0,63.7967,,,,787.0,,,,11.2451,0.006,-0.006,0,154.961,1.1525,-1.1525,0,5144.5,136.4,-136.4,0,4.6,0.09,-0.09,0,0.77,0.05,-0.05,0,2021-10-21 22:57:23,2023-12-14 10:08:02,901.632242606103 ppm,3.400678531069928
6833.01,4610830,KP,23h15m47.77s,348.949031,-10d50m59.06s,-10.849739,-1.018,0.084,-0.084,0.0,-10.522,0.082,-0.082,0.0,2460219.144796,0.005467,-0.005467,0,8.2616616,1.9e-05,-1.9e-05,0,2.862,0.202,-0.202,0,1343.0,38.6387,-38.6387,0,3.30997,0.197543,-0.197543,0,66.2634,,,,794.0,,,,11.5018,0.007,-0.007,0,202.585,2.0085,-2.0085,0,5281.0,128.8,-128.8,0,4.53,0.08,-0.08,0,0.86,0.05,-0.05,0,2023-12-07 19:23:07,2023-12-09 12:02:53,580.2209932442571 ppm,3.473797878555198
6834.01,49735922,KP,23h30m51.34s,352.713934,-11d04m38.48s,-11.077356,0.39,0.086,-0.086,0.0,-23.23,0.062,-0.062,0.0,2460226.787328,0.077731,-0.077731,0,6.3392677,0.0002037,-0.0002037,0,3.02,0.177,-0.177,0,1739.0,90.9737,-90.9737,0,3.91968,0.252457,-0.252457,0,120.002,,,,922.0,,,,12.1093,0.007,-0.007,0,290.495,4.2445,-4.2445,0,5289.0,120.9,-120.9,0,4.46,0.08,-0.08,0,0.93,0.05,-0.05,0,2023-12-07 19:23:07,2023-12-09 12:02:53,862.5126549369846 ppm,4.018379075987349
